;id;form;lemma;pos_tag
10766;21117;περιπορευόμεναι;['περιπορεύομαι'];['v-pppefn-']
10767;2900;περιρρήξας;['περιρήγνυμι'];['v-sapamn-']
10768;11881;περιρρόου;['περίρροος'];['a-s---mg-']
10769;21228;περιρρῶγος;['περιρρώξ'];['a-s---fg-']
10770;20616;περισάξαντας;['περισάττω'];['v-papama-']
10771;25425;περισέσωστο;['περισῴζω'];[]
10772;20182;περισκέπειν;['περισκέπω'];['v--pna---']
10773;19959;περισκεπτομένη;['περισκέπτομαι'];['v-sppefn-']
10774;10686;περισκεψάμενοι;['περισκέπτομαι'];['v-papemn-']
10775;17011;περισκιαζομένη;['περισκιάζομαι'];['v-sppefn-']
10776;10510;περισπεῖν;['περιέπω'];['v--ana---']
10777;3239;περισπουδάστους;['περισπούδαστος'];['a-p---ma-']
10778;2978;περισπουδάστως;['περισπούδαστος'];['d--------']
10779;18856;περισσῶν;['περισσός'];['a-p---fg-']
10780;5566;περιστάντα;['περιίστημι'];['v-sppama-']
10781;25105;περιστάντες;['περιίστημι'];['v-pppamn-']
10782;25244;περιστάντος;['περιίστημι'];['v-sppang-']
10783;20168;περιστήσαντες;['περιίστημι'];['v-papamn-']
10784;25438;περιστήσας;['περιίστημι'];['v-sapamn-']
10785;17034;περιστήσασα;['περιίστημι'];['v-sapafn-']
10786;23604;περιστήσειν;['περιίστημι'];['v--fna---']
10787;21249;περισταθῇ;['περιίστημι'];[]
10788;20257;περισταμένων;['περιίστημι'];[]
10789;22056;περιστησάμενος;['περιίστημι'];['v-sapmmn-']
10790;6621;περιστοίχων;['περίστοιχος'];['a-p---fg-']
10791;6016;περιστοιχίζεται;['περιστοιχίζω'];[]
10792;19943;περιστρατοπεδεύσαντες;['περιστρατοπεδεύω'];['v-papamn-']
10793;19798;περιστρατοπεδεύσας;['περιστρατοπεδεύω'];['v-sapamn-']
10794;20614;περιστόμιον;['περιστόμιον'];['n-s---na-']
10795;8746;περιστῆναι;['περιίστημι'];['v--ana---']
10796;19495;περιστῆσαι;['περιίστημι'];['v--ana---']
10797;4834;περιστῇ;['περιίστημι'];[]
10798;16939;περισφαλὴς;['περισφαλής'];['a-s---fn-']
10799;14619;περισχόντες;['περιέχω'];['v-papamn-']
10800;14651;περισχὼν;['περιέχω'];['v-sapamn-']
10801;8345;περισωθέντες;['περισῴζω'];['v-pappmn-']
10802;17784;περιτέθεικεν;['περιτίθημι'];[]
10803;18272;περιτέθλασται;['περιθλάω'];[]
10804;12457;περιτείνουσι;['περιτείνω'];[]
10805;4309;περιτειχίσαντες;['περιτειχίζω'];['v-papamn-']
10806;18341;περιτρέχουσα;['περιτρέχω'];['v-sppafn-']
10807;9047;περιτταὶ;['περισσός'];['a-p---fn-']
10808;21191;περιττοῦ;['περισσός'];['a-s---ng-']
10809;297;περιττόν;['περισσός'];['a-s---ma-', 'a-s---na-']
10810;3505;περιττότατον;['περισσός'];['a-s---nns']
10811;16259;περιττότερον;['περισσός'];['a-s---nac']
10812;25910;περιττότερος;['περισσός'];['a-s---mnc']
10813;21149;περιττότητος;['περισσότης'];['n-s---fg-']
10814;25798;περιττὰ;['περισσός'];['a-p---nn-']
10815;3502;περιττὴν;['περισσός'];['a-s---fa-']
10816;25857;περιττὸν;['περισσός'];['a-s---na-']
10817;23323;περιττὸς;['περισσός'];['a-s---mn-']
10818;16768;περιττῶς;['περισσός'];['d--------']
10819;7924;περιτυχεῖν;['περιτυγχάνω'];['v--ana---']
10820;10502;περιυβρίσμεθα;['περιυβρίζω'];[]
10821;18013;περιφάνειαν;['περιφάνεια'];['n-s---fa-']
10822;7878;περιφανέστατον;['περιφανής'];['a-s---nas']
10823;17823;περιφανέστατος;['περιφανής'];['a-s---mns']
10824;7386;περιφανεστάτης;['περιφανής'];['a-s---fgs']
10825;3591;περιφανῶς;['περιφανής'];['d--------']
10826;12810;περιφερόμενος;['περιφέρω'];['v-sppemn-']
10827;13297;περιχαρής;['περιχαρής'];['a-s---fn-']
10828;10614;περιχαρὴς;['περιχαρής'];['a-s---mn-']
10829;20181;περιχείροις;['περίχειρον'];['n-p---nd-']
10830;21767;περιχυθέντες;['περιχέω'];['v-pappmn-']
10831;12893;περιχωρέοι;['περιχωρέω'];[]
10832;25180;περιωσθεὶς;['περιωθέω'];['v-sappmn-']
10833;19324;περιϊέναι;['περίειμι'];['v--pna---']
10834;19325;περιϊόντες;['περίειμι'];['v-pppamn-']
10835;3568;περιόντα;['περίειμι'];['v-pppana-', 'v-sppama-']
10836;22882;περιόντι;['περίειμι'];['v-sppamd-']
10837;24904;περιόντος;['περίειμι'];['v-sppamg-']
10838;25321;περιόντων;['περίειμι'];['v-pppamg-']
10839;14634;περιόψεταί;['περιοράω'];[]
10840;16886;περιόψεται;['περιοράω'];[]
10841;24531;περιών;['περίειμι'];['v-sppamn-']
10842;24897;περιὼν;['περίειμι'];['v-sppamn-']
10843;23585;περιῄει;['περίειμι'];[]
10844;13230;περιῆγον;['περιάγω'];[]
10845;9719;περιῆλθε;['περιέρχομαι'];[]
10846;18827;περιῆλθεν;['περιέρχομαι'];[]
10847;24681;περιῆν;['περίειμι'];[]
10848;8230;περιῆσαν;['περίειμι'];[]
10849;5665;περιῇ;['περίειμι'];[]
10850;14288;περιῴκουν;['περιοικέω'];[]
10851;12343;περὶ;['περί'];['r--------']
10852;25229;περᾶν;['περάω'];['v--pna---']
10853;25541;περᾶσαι;['περάω'];['v--ana---']
10854;9054;περῶσι;['περάω'];[]
10855;15600;πεσοῦσα;['πίπτω'];['v-sapafn-']
10856;21785;πεσόντων;['πίπτω'];['v-papamg-']
10857;11176;πετεινά;['πετεινός'];['a-p---na-']
10858;25593;πεττοῖς;['πεσσός'];['n-p---md-']
10859;132;πεττόμενα;['πέσσω'];['v-pppenn-']
10860;15857;πευσόμενον;['πυνθάνομαι'];['v-sfpmma-']
10861;15298;πεφαρμάχθαι;['φαρμάσσω'];['v--rne---']
10862;5235;πεφενακισμένοι;['φενακίζω'];['v-prpemn-']
10863;16202;πεφευγέναι;['φεύγω'];['v--rna---']
10864;4642;πεφηνέναι;['φαίνω'];['v--rna---']
10865;1544;πεφιλιππίδωσαι;['φιλιππιδόομαι'];[]
10866;1541;πεφιλιππιδῶσθαι;['φιλιππιδόομαι'];['v--rne---']
10867;23607;πεφοβῆσθαι;['φοβέω'];['v--rne---']
10868;6987;πεφραγμένη;['φράσσω'];['v-srpefn-']
10869;5858;πεφρικὼς;['φρίσσω'];['v-srpamn-']
10870;19955;πεφρονηματισμένοι;['φρονηματίζομαι'];['v-prpemn-']
10871;7308;πεφρονηματισμένους;['φρονηματίζομαι'];['v-prpema-']
10872;19393;πεφροντισμένης;['φροντίζω'];['v-srpefg-']
10873;19387;πεφροντισμένως;['φροντίζω'];['d--------']
10874;20384;πεφυκέναι;['φύω'];['v--rna---']
10875;20380;πεφυκότα;['φύω'];['v-srpama-']
10876;12427;πεφυκότες;['φύω'];['v-prpamn-']
10877;19369;πεφυκότος;['φύω'];['v-srpamg-']
10878;20556;πεφυκότων;['φύω'];['v-prpamg-']
10879;17887;πεφυκὼς;['φύω'];['v-srpamn-']
10880;3128;πεφυλαγμένον;['φυλάσσω'];['v-srpema-']
10881;14647;πεφυρμένοι;['φύρω'];['v-prpemn-']
10882;2229;πεφυσιγγωμένοι;['φυσιγγόομαι'];['v-prpemn-']
10883;14225;πεφωραμένοις;['φωράω'];['v-prpend-']
10884;21065;πεφωραμένον;['φωράω'];['v-srpema-']
10885;25121;πεφωραμένων;['φωράω'];['v-prpemg-']
10886;8219;πεφύκασι;['φύω'];[]
10887;2037;πεφύκῃ;['φύω'];[]
10888;15608;πεύσεται;['πυνθάνομαι'];[]
10889;15577;πεύσῃ;['πυνθάνομαι'];[]
10890;19930;πεῖθεσθαι;['πείθω'];[]
10891;19867;πεῖρα;['πείρω'];[]
10892;5582;πεῖραν;['πεῖρα'];['n-s---fa-']
10893;17383;πη;['πη'];['d--------']
10894;10073;πηκτίδων;['πηκτίς'];['n-p---fg-']
10895;6039;πηλίνους;['πήλινος'];['a-p---ma-']
10896;5829;πηνίκ᾽;['πηνίκα'];['d--------']
10897;18291;πηρώσεως;['πήρωσις'];['n-s---fg-']
10898;11960;πηχέων;['πῆχυς'];['n-p---mg-']
10899;6943;πηχῶν;['πῆχυς'];['n-p---mg-']
10900;19109;πιέσας;['πιέζω'];['v-sapamn-']
10901;18936;πιαινομένους;['πιαίνω'];['v-pppema-']
10902;11210;πιεζόμενα;['πιέζω'];['v-pppenn-']
10903;9344;πιθανώτατα;['πιθανός'];['a-p---nns']
10904;8228;πιθανώτατον;['πιθανός'];['a-s---nas']
10905;9515;πιθανώτατος;['πιθανός'];['a-s---mns']
10906;16231;πιθανῶς;['πιθανός'];['d--------']
10907;23543;πικρῶς;['πικρός'];['d--------']
10908;17925;πιλίον;['πιλίον'];['n-s---na-']
10909;18899;πινόμενα;['πίνω'];['v-pppenn-']
10910;18909;πινόμενον;['πίνω'];['v-sppenn-']
10911;347;πισσήρων;['πισσήρης'];['a-s---mn-']
10912;24473;πιστά;['πιστός'];[]
10913;2964;πιστευομένη;['πιστεύω'];['v-sppefn-']
10914;15923;πιστεύειν;['πιστεύω'];['v--pna---']
10915;4914;πιστεύετε;['πιστεύω'];[]
10916;17322;πιστεύομεν;['πιστεύω'];[]
10917;13077;πιστεύοντα;['πιστεύω'];['v-sppama-']
10918;17285;πιστεύσας;['πιστεύω'];['v-sapamn-']
10919;5204;πιστεύσετε;['πιστεύω'];[]
10920;15411;πιστεύων;['πιστεύω'];['v-sppamn-']
10921;19407;πιστεῦσαι;['πιστεύω'];['v--ana---']
10922;9466;πιστοτάτοις;['πιστός'];['a-p---mds']
10923;10470;πιστοτάτους;['πιστός'];['a-p---mas']
10924;10782;πιστοτάτῳ;['πιστός'];['a-s---mds']
10925;16029;πιστοτέρα;['πιστός'];['a-s---fnc']
10926;24085;πιστοτέραν;['πιστός'];['a-s---fac']
10927;19562;πιστοτέρας;['πιστός'];['a-p---fac']
10928;22187;πιστοτέρους;['πιστός'];['a-p---mac']
10929;16152;πιστούς;['πιστός'];['a-p---ma-']
10930;24127;πιστοὶ;['πιστός'];['a-p---mn-']
10931;6882;πιστοὺς;['πιστός'];['a-p---ma-']
10932;14658;πιστός;['πιστός'];['a-s---mn-']
10933;24308;πιστότατα;['πιστός'];['a-p---nas']
10934;24415;πιστότατοι;['πιστός'];['a-p---mns']
10935;3137;πιστότατον;['πιστός'];['a-s---mas']
10936;8797;πιστότατος;['πιστός'];['a-s---mns']
10937;10280;πιστότατόν;['πιστός'];['a-s---mas']
10938;24248;πιστότεροί;['πιστός'];['a-p---mnc']
10939;24423;πιστότεροι;['πιστός'];['a-p---mnc']
10940;23829;πιστότερον;['πιστός'];['a-s---nnc']
10941;24426;πιστὰ;['πιστός'];['a-p---na-']
10942;2323;πιστὴν;['πιστός'];['a-s---fa-']
10943;25534;πιστὸν;['πιστός'];['a-s---ma-']
10944;25371;πιστὸς;['πιστός'];['a-s---mn-']
10945;9469;πιστῆς;['πιστός'];['a-s---fg-']
10946;24063;πιστῶς;['πιστός'];['d--------']
10947;24563;πιστῷ;['πιστός'];['a-s---md-', 'n-s---nd-']
10948;2069;πιττοκοπούμενὸν;['πισσοκοπέω'];['v-sppema-']
10949;196;πιττοῦνται;['πισσόω'];[]
10950;19135;πιόντες;['πίνω'];['v-papamn-']
10951;15040;πιότατον;['πῖος'];['a-s---nns']
10952;19636;πλάγια;['πλάγιος'];['n-p---na-', 'n-p---nn-']
10953;7434;πλάνητας;['πλάνης'];['n-p---ma-']
10954;16780;πλάνητος;['πλάνης'];['n-s---mg-']
10955;5655;πλάνοι;['πλάνος'];['n-p---mn-']
10956;17826;πλάτη;['πλάτος'];['n-p---na-']
10957;5362;πλάττεις;['πλάσσω'];[]
10958;6038;πλάττοντες;['πλάσσω'];['v-pppamn-']
10959;11768;πλέειν;['πλέω'];['v--pna---']
10960;11957;πλέη;['πλέος'];['a-s---fn-']
10961;23205;πλέον;['πολύς'];['a-s---nac', 'a-s---nac', 'a-s---nnc']
10962;24632;πλέονάς;['πολύς'];['a-p---mac']
10963;22260;πλέονες;['πολύς'];['a-p---mnc']
10964;23161;πλέονος;['πολύς'];['a-s---fgc', 'a-s---mgc', 'a-s---ngc']
10965;11739;πλέοντες;['πλέω'];['v-pppamn-']
10966;25475;πλέοσι;['πολύς'];['a-p---fdc']
10967;12472;πλέους;['πολύς'];['a-p---mnc']
10968;11018;πλέω;['πολύς'];['a-p---nac', 'a-p---nac', 'a-s---fac']
10969;21422;πλήθει;['πλῆθος'];['n-d---nn-']
10970;18361;πλήθεσιν;['πλῆθος'];['n-p---nd-']
10971;12728;πλήθεϊ;['πλῆθος'];['n-s---nd-']
10972;21778;πλήθη;['πλῆθος'];['n-p---nn-']
10973;857;πλήθουσα;['πλήθω'];['v-sppafn-']
10974;8900;πλήθουσιν;['πλήθω'];[]
10975;57;πλήθωσι;['πλήθω'];[]
10976;16440;πλήκτρου;['πλῆκτρον'];['n-s---ng-']
10977;12474;πλήκτρων;['πλῆκτρον'];['n-p---ng-']
10978;6434;πλήρη;['πλήρης'];['a-s---ma-']
10979;12187;πλήρης;['πλήρης'];['a-s---fn-']
10980;6455;πλήρωμα;['πλήρωμα'];['n-s---na-']
10981;12465;πλήσαντες;['πίμπλημι'];['v-papamn-']
10982;12969;πλήσασα;['πίμπλημι'];['v-sapafn-']
10983;19406;πλίνθοις;['πλίνθον'];['n-p---nd-']
10984;12171;πλίνθοισι;['πλίνθον'];['n-p---nd-']
10985;11982;πλίνθου;['πλίνθος'];['n-s---fg-']
10986;14495;πλαγίας;['πλάγιος'];['a-p---fa-']
10987;6718;πλαγίων;['πλάγιος'];['n-p---ng-']
10988;14185;πλαζομένην;['πλάζω'];['v-sppefa-']
10989;15381;πλανηθήσεται;['πλανάω'];[]
10990;621;πλανώμενον;['πλανάω'];['v-sppema-']
10991;23364;πλανᾶται;['πλανάω'];[]
10992;20927;πλατείᾳ;['πλατεῖα', 'πλατύς'];['a-s---fd-', 'n-s---fd-']
10993;19895;πλατεῖα;['πλατεῖον'];['n-p---na-']
10994;17161;πλατεῖαν;['πλατύς'];['a-s---fa-']
10995;20943;πλατεῖον;['πλατεῖον'];['n-s---na-', 'n-s---nn-']
10996;18558;πλαττόμενος;['πλάσσω'];['v-sppemn-']
10997;14683;πλείον;['πολύς'];[]
10998;7231;πλείονές;['πολύς'];['a-p---mnc']
10999;25872;πλείονα;['πολύς'];['a-p---nac', 'a-s---mac']
11000;26002;πλείονας;['πολύς'];['a-p---mac']
11001;18646;πλείονες;['πολύς'];['a-p---mnc']
11002;7513;πλείονι;['πολύς'];['a-s---fdc', 'a-s---ndc']
11003;5550;πλείονος;['πολύς'];['a-s---ngc']
11004;14511;πλείον᾽;['πολύς'];['a-p---nac']
11005;4816;πλείον’;['πολύς'];['a-p---nac']
11006;7293;πλείοσι;['πολύς'];['a-p---fdc', 'a-p---mdc']
11007;14806;πλείοσιν;['πολύς'];['a-p----dc', 'a-p---fdc']
11008;23997;πλείους;['πολύς'];['a-p---fac', 'a-p---mac', 'a-p---mnc']
11009;25873;πλείσταις;['πολύς'];['a-p---fds']
11010;23275;πλείστας;['πολύς'];['a-p---fas']
11011;6369;πλείστη;['πολύς'];['a-s---fns', 'a-s---fns']
11012;6065;πλείστην;['πολύς'];['a-s---fas']
11013;1630;πλείστης;['πολύς'];['a-s---fgs']
11014;19660;πλείστοις;['πολύς'];['a-p---mds', 'a-p---nds']
11015;23624;πλείστου;['πολύς'];['a-s---ngs']
11016;23653;πλείστους;['πολύς'];['a-p---mas']
11017;23393;πλείστων;['πολύς'];['a-p---mgs']
11018;4363;πλείστῃ;['πολύς'];['a-s---fds', 'a-s---fds']
11019;5932;πλείστῳ;['πολύς'];['a-s---mds']
11020;20704;πλείτωσαν;['πλέω'];[]
11021;24367;πλείω;['πολύς'];['a-p---nac', 'a-p---nnc']
11022;5841;πλείων;['πολύς'];['a-s---fnc', 'a-s---mnc']
11023;6915;πλειόνων;['πολύς'];['a-p---fgc', 'a-p---mgc', 'a-p---ngc']
11024;17630;πλεονεξίαν;['πλεονεξία'];['n-s---fa-']
11025;654;πλευρῇσι;['πλευρά'];['n-p---fd-']
11026;1108;πλευρῶν;['πλευρόν'];['n-p---ng-']
11027;6027;πλευστέον;['πλευστέος'];['a-s---nn-']
11028;10222;πλεόνων;['πολύς'];['a-p---mgc']
11029;16667;πλεύσαντας;['πλέω'];['v-papama-']
11030;1704;πλεῖαί;['πλεῖος'];['a-p---fn-']
11031;4615;πλεῖν;['πλέω'];['a-s---na-', 'a-s---nn-', 'v--pna---']
11032;25481;πλεῖον;['πολύς'];['a-s---nac']
11033;23277;πλεῖστα;['πολύς'];['a-p---nas', 'a-p---nns']
11034;1014;πλεῖσται;['πολύς'];['a-p---fns']
11035;5990;πλεῖστοι;['πολύς'];['a-p---mns']
11036;25856;πλεῖστον;['πολύς'];['a-s---mas', 'a-s---nns']
11037;10681;πλεῖστος;['πολύς'];['a-s---mns']
11038;14197;πλεῖστόν;['πολύς'];['a-s---mas', 'a-s---nas', 'a-s---nas']
11039;14826;πλεῖόν;['πλέω'];['v-sppana-']
11040;9588;πλεῦνας;['πολύς'];['a-p---fac', 'a-p---mac']
11041;12429;πλεῦνες;['πολύς'];['a-p---fnc', 'a-p---mnc']
11042;12700;πλεῦνος;['πολύς'];['a-s---mgc']
11043;18340;πληγάς;['πληγή'];['n-p---fa-']
11044;17201;πληγαὶ;['πληγή'];['n-p---fn-']
11045;15654;πληγεὶς;['πλήσσω'];['v-sappmn-']
11046;19378;πληγὰς;['πληγή'];['n-s---fn-']
11047;18306;πληγῆναι;['πλήσσω'];['v--anp---']
11048;18286;πληγῆς;['πληγή'];['n-s---fg-']
11049;17212;πληγῇ;['πληγή'];['n-s---fd-']
11050;1025;πληθούσας;['πλήθω'];['v-pppafa-']
11051;2420;πληθούσης;['πλήθω'];['v-sppafg-']
11052;25963;πληθύειν;['πληθύω'];['v--pna---']
11053;641;πληθύοντος;['πληθύω'];['v-sppamg-']
11054;20141;πληθὺς;['πληθύς'];['n-s---fn-']
11055;19395;πλημμελῶς;['πλημμελής'];['d--------']
11056;17012;πλημμυροῦσα;['πλημμυρέω'];['v-sppafn-']
11057;9157;πλημμύραν;['πλημμύρα'];['n-s---fa-']
11058;12912;πληρωθέντες;['πληρόω'];['v-pappmn-']
11059;11689;πληρώσαντες;['πληρόω'];['v-papamn-']
11060;24653;πλησίον;['πλησίος'];['d--------']
11061;3973;πλησιάζουσαν;['πλησιάζω'];['v-sppafa-']
11062;3733;πλησιάσαντα;['πλησιάζω'];['v-sapama-']
11063;348;πλησιοχώροις;['πλησιόχωρος'];['a-p---md-']
11064;6652;πλησιοχώρων;['πλησιόχωρος'];['a-p---mg-']
11065;18942;πλησμονήν;['πλησμονή'];['n-s---fa-']
11066;9053;πλοΐμων;['πλώιμος'];['a-p---ng-']
11067;24227;πλοίω;['πλοῖον'];['n-s---ng-']
11068;12155;πλοίῳ;['πλοῖον'];['n-s---nd-']
11069;18963;πλουσίου;['πλούσιος'];['a-s---mg-']
11070;21915;πλουσιωτάτην;['πλούσιος'];['a-s---fas']
11071;5526;πλουσιωτάτους;['πλούσιος'];['a-p---mas']
11072;16279;πλουσιωτάτων;['πλούσιος'];['a-p---mgs']
11073;13342;πλουτέειν;['πλουτέω'];['v--pna---']
11074;14723;πλοϊζομένοις;['πλοίζομαι'];['v-pppemd-']
11075;19982;πλοϊζομένους;['πλοίζομαι'];['v-pppema-']
11076;8741;πλούτοις;['πλοῦτος'];['n-p---md-']
11077;25669;πλούτου;['πλοῦτος'];['n-s---mg-']
11078;25016;πλούτῳ;['πλοῦτος'];['n-s---md-']
11079;12447;πλοῖα;['πλοῖον'];['n-p---na-', 'n-p---nn-']
11080;24310;πλοῖς;['πλόος'];['n-p---md-']
11081;24180;πλοῦ;['πλόος'];['n-s---mg-']
11082;24176;πλοῦν;['πλόος'];['n-s---ma-']
11083;24193;πλοῦς;['πλόος'];['n-s---mn-']
11084;25689;πλοῦτον;['πλοῦτος'];['n-s---ma-']
11085;25651;πλοῦτος;['πλοῦτος'];['n-s---mn-']
11086;12724;πλόου;['πλόος'];['n-s---mg-']
11087;23890;πλὴν;['πλήν'];['c--------', 'd--------', 'r--------']
11088;12476;πλῆκτρον;['πλῆκτρον'];['n-s---na-']
11089;12016;πλῆρες;['πλήρης'];['a-s---na-', 'a-s---nn-']
11090;10256;πλῆσαι;['πίμπλημι'];['v--ana---']
11091;13072;πλῶσαι;['πλέω'];[]
11092;17965;πνεύμασι;['πνεῦμα'];['n-p---nd-']
11093;18598;πνεύματος;['πνεῦμα'];['n-s---ng-']
11094;1165;πνεῦμ᾽;['πνεῦμα'];['n-s---na-']
11095;22937;ποί;['ποι'];['d--------']
11096;18238;ποίαν;['ποῖος'];['a-s---fa-']
11097;21335;ποίας;['ποῖος'];['a-s---fg-']
11098;9782;ποίεε;['ποιέω'];[]
11099;11005;ποίην;['πόα'];['n-s---fa-']
11100;16408;ποίησην;['ποίησις'];[]
11101;16270;ποίησιν;['ποίησις'];['n-s---fa-']
11102;10444;ποίησον;['ποιέω'];[]
11103;10867;ποίμνας;['ποίμνη'];['n-s---fg-']
11104;6130;ποίους;['ποῖος'];['a-p---ma-']
11105;22986;ποίων;['ποῖος'];['a-p---ng-']
11106;3588;ποίᾳ;['ποῖος'];['a-s---fd-']
11107;23463;ποδάρκης;['ποδαρκής'];['a-s---mn-']
11108;1207;ποδήρη;['ποδήρης'];['a-s---ma-']
11109;13795;ποδαβρέ;['ποδαβρός'];['a-s---mv-']
11110;6409;ποδαπόν;['ποδαπός'];['a-s---nn-']
11111;316;ποδηγηθέντες;['ποδηγέω'];['v-pappmn-']
11112;12488;ποδηνεκέι;['ποδηνεκής'];['a-s----d-']
11113;8361;ποδιαῖον;['ποδιαῖος'];['a-s---na-']
11114;17645;ποδωκέστατος;['ποδώκης'];['a-s---mns']
11115;111;ποδῶν;['πoύς'];['n-p---mg-']
11116;6004;ποθʼ;['ποθί', 'ποτέ'];['d--------']
11117;25071;ποθέν;['ποθέν'];[]
11118;18543;ποθεινότερος;['ποθεινός'];['a-s---mnc']
11119;16157;ποθεν;['ποθέν'];['d--------']
11120;16587;ποθεῖ;['ποθέω'];[]
11121;25032;ποθὲν;['ποθέν'];['d--------']
11122;2474;ποθ᾽;['ποτέ'];['d--------']
11123;23800;ποι;['ποι'];['d--------']
11124;11353;ποιέε;['ποιέω'];[]
11125;11209;ποιέει;['ποιέω'];[]
11126;10316;ποιέειν;['ποιέω'];['v--pna---']
11127;13517;ποιέεις;['ποιέω'];[]
11128;11013;ποιέεσθαι;['ποιέω'];['v--pne---']
11129;13441;ποιέεσκον;['ποιέω'];[]
11130;10942;ποιέεται;['ποιέω'];[]
11131;11165;ποιέοντας;['ποιέω'];['v-pppama-']
11132;11520;ποιέοντες;['ποιέω'];['v-pppamn-']
11133;11548;ποιέοντος;['ποιέω'];['v-sppamg-']
11134;13489;ποιέω;['ποιέω'];[]
11135;11542;ποιέωμεν;['ποιέω'];[]
11136;13647;ποιέων;['ποιέω'];['v-spiamn-', 'v-sppamn-']
11137;12791;ποιέῃ;['ποιέω'];[]
11138;10410;ποιήσαιμι;['ποιέω'];[]
11139;4103;ποιήσαιτο;['ποιέω'];[]
11140;4583;ποιήσαιτ’;['ποιέω'];[]
11141;13065;ποιήσαντά;['ποιέω'];['v-sapama-']
11142;9904;ποιήσαντα;['ποιέω'];['v-sapama-']
11143;12847;ποιήσαντας;['ποιέω'];['v-papama-']
11144;4532;ποιήσαντες;['ποιέω'];['v-papamn-']
11145;10578;ποιήσαντος;['ποιέω'];['v-sapamg-']
11146;10668;ποιήσας;['ποιέω'];['v-sapamn-']
11147;1907;ποιήσασθαι;['ποιέω'];['v--anm---']
11148;10956;ποιήσασι;['ποιέω'];['v-papamd-']
11149;25687;ποιήσει;['ποίησις', 'ποιέω'];['n-s---fd-']
11150;13170;ποιήσειαν;['ποιέω'];[]
11151;11600;ποιήσειε;['ποιέω'];[]
11152;1351;ποιήσειν;['ποιέω'];['v--fna---']
11153;12944;ποιήσεις;['ποίησις'];['n-p---fn-']
11154;4176;ποιήσεσθαι;['ποιέω'];['v--fnm---']
11155;6540;ποιήσεσθε;['ποιέω'];[]
11156;4891;ποιήσεται;['ποιέω'];[]
11157;4795;ποιήσετε;['ποιέω'];[]
11158;4028;ποιήσησθε;['ποιέω'];[]
11159;4190;ποιήσηται;['ποιέω'];[]
11160;10039;ποιήσομαι;['ποιέω'];[]
11161;21577;ποιήσομεν;['ποιέω'];[]
11162;21483;ποιήσονται;['ποιέω'];[]
11163;4719;ποιήσοντας;['ποιέω'];['v-pfpama-']
11164;4058;ποιήσουσαν;['ποιέω'];['v-sfpafa-']
11165;15748;ποιήσουσι;['ποιέω'];[]
11166;4107;ποιήσω;['ποιέω'];[]
11167;3751;ποιήσων;['ποιέω'];['v-sfpamn-']
11168;12456;ποιήσωνται;['ποιέω'];[]
11169;10439;ποιήσῃ;['ποιέω'];[]
11170;23006;ποιήῃ;['ποιέω'];[]
11171;10967;ποιευμένους;['ποιέω'];['v-pppema-']
11172;13485;ποιεόμενα;['ποιέω'];['v-pppenn-']
11173;10905;ποιεύμενοι;['ποιέω'];['v-pppemn-']
11174;12330;ποιεύμενον;['ποιέω'];['v-sppena-']
11175;10913;ποιεύμενος;['ποιέω'];['v-sppemn-']
11176;7602;ποιεῖ;['ποιέω'];[]
11177;4128;ποιεῖν;['ποιέω'];['v--pna---']
11178;22791;ποιεῖντο;['ποιέω'];[]
11179;16650;ποιεῖς;['ποιέω'];[]
11180;4156;ποιεῖσθαι;['ποιέω'];['v--pne---']
11181;4712;ποιεῖσθε;['ποιέω'];[]
11182;9269;ποιεῖται;['ποιέω'];[]
11183;24359;ποιεῖτο;['ποιέω'];[]
11184;10987;ποιεῦνται;['ποιέω'];[]
11185;12837;ποιεῦντας;['ποιέω'];['v-pppama-']
11186;12426;ποιεῦντες;['ποιέω'];['v-pppamn-']
11187;10788;ποιεῦντι;['ποιέω'];['v-sppamd-']
11188;12125;ποιεῦσα;['ποιέω'];['v-sppafn-']
11189;10969;ποιεῦσι;['ποιέω'];['v-pppamd-']
11190;9860;ποιηθέν;['ποιέω'];['v-sappna-']
11191;4237;ποιησάμενοι;['ποιέω'];['v-papmmn-']
11192;4204;ποιησάμενος;['ποιέω'];['v-sapmmn-']
11193;11370;ποιησάντων;['ποιέω'];['v-papamg-']
11194;17911;ποιησάτω;['ποιέω'];[]
11195;15452;ποιησαίμην;['ποιέω'];[]
11196;9880;ποιησαμένη;['ποιέω'];['v-sapmfn-']
11197;6535;ποιησαμένους;['ποιέω'];['v-papmma-']
11198;1651;ποιησόμεθα;['ποιέω'];[]
11199;1005;ποιητέον;['ποιητέος'];['a-s---nn-']
11200;3546;ποιητήν;['ποιητής', 'ποιητός'];[]
11201;25759;ποιητική;['ποιητικός'];[]
11202;25688;ποιητικὴ;['ποιητικός'];['a-s---fn-']
11203;2983;ποιητοῦ;['ποιητός'];['a-s---mg-', 'a-s---ng-']
11204;1434;ποιητὰς;['ποιητής'];['n-p---ma-']
11205;1531;ποιητὴν;['ποιητής', 'ποιητός'];['a-s---fa-', 'n-s---ma-']
11206;1430;ποιητῶν;['ποιητής'];['n-p---mg-']
11207;14562;ποικίλως;['ποικίλος'];['d--------']
11208;10397;ποικίλῃ;['ποικίλος'];['a-s---fd-']
11209;3461;ποικιλομήχαν᾽;['ποικιλομήχανος'];['a-s---mv-']
11210;3169;ποικιλοσαμβάλῳ;['ποικιλοσάμβαλος'];['a-s---fd-']
